56,61,38
32,74,85
35,52,71
74,12,46
56,18,10
96,20,53
77,24,74
50,79,24
28,66,28
26,26,49
98,93,47
52,51,87
59,68,86
46,16,71
52,35,87
87,74,55
18,71,69
35,18,99
99,76,66
36,59,67
99,71,14
50,79,24
60,56,43
52,72,49
76,47,47
99,71,14
77,24,74
19,23,11
17,10,55
64,81,29
27,73,88
21,42,25
57,79,52
37,97,35
96,20,53
99,71,14
63,37,35
39,80,55
29,97,17
63,37,35
53,63,50
99,71,14
10,51,73
40,53,19
74,68,38
46,16,71
97,50,20
88,65,66
26,26,49
27,73,88
37,97,35
60,86,51
22,31,19
93,54,41
66,92,95
51,53,15
91,57,96
83,15,14
66,92,95
76,47,47
95,80,28
27,73,88
94,38,91
38,38,97
74,68,38
88,96,22
62,77,27
64,81,29
22,11,33
24,18,58
86,31,63
18,47,50
90,95,18
32,74,85
99,72,60
18,71,69
90,95,18
93,54,41
53,12,30
88,88,21
12,32,59
40,65,42
75,58,23
76,47,47
97,50,20
76,47,47
90,65,83
32,27,33
62,14,58
69,69,67
22,35,34
19,23,11
27,92,30
54,81,11
75,27,75
51,72,76
12,21,60
75,58,23
30,33,50
60,56,43
47,70,77
20,70,15
14,35,88
71,36,78
35,58,35
39,80,55
30,55,34
87,74,55
55,75,83
97,63,85
15,98,60
25,15,14
95,45,72
92,19,20
99,71,14
27,73,88
89,13,82
75,27,75
83,90,75
69,69,67
27,73,88
97,50,20
98,93,47
74,97,59
51,64,47
26,26,49
56,26,76
90,95,18
61,54,18
85,10,69
56,16,86
75,92,71
75,27,75
96,76,94
37,97,35
20,70,15
88,88,21
28,66,28
93,54,41
83,26,51
67,13,56
90,95,18
16,17,99
27,73,88
24,18,58
64,82,31
40,16,14
67,13,56
97,63,85
60,33,47
62,77,27
52,35,87
84,66,37
61,76,59
36,30,88
49,27,90
22,35,34
19,50,76
17,43,16
12,32,59
37,61,54
56,16,86
78,59,66
37,61,54
63,37,35
64,82,31
98,77,40
32,74,85
52,35,87
53,63,50
35,18,99
22,11,33
69,86,80
49,27,90
83,90,75
14,35,88
27,73,88
29,71,41
47,51,72
82,37,19
60,56,43
90,95,18
33,98,21
62,77,27
39,80,55
76,97,89
22,31,19
66,50,89
12,32,59
33,12,11
56,26,76
90,95,18
87,74,55
94,19,34
27,73,88
93,42,30
67,55,43
35,58,35
16,11,83
35,77,24
55,58,91
28,89,75
52,67,90
85,17,62
88,65,66
28,66,28
99,10,55
90,20,20
31,10,36
95,80,28
81,47,50
83,62,60
57,79,52
99,71,14
90,95,18
22,11,77
89,53,70
99,71,14
99,71,14
47,70,77
22,11,77
33,63,64
99,71,14
14,64,33
90,51,25
47,51,72
77,24,74
27,73,88
22,35,34
99,72,60
19,19,57
20,70,15
18,59,71
53,63,50
66,54,85
56,16,86
35,34,37
52,51,87
50,24,54
27,73,88
98,93,47
74,12,46
46,62,82
96,76,94
81,47,50
77,24,74
87,74,55
32,27,33
47,51,72
21,42,25
93,54,41
66,54,85
99,76,66
97,50,20
32,27,33
74,97,59
90,95,18
33,98,21
96,96,12
27,73,88
27,73,88
36,59,67
27,73,88
33,63,64
71,33,63
22,31,19
99,71,14
49,27,90
90,95,18
